EGAZ00001018524_2014_ICGC_IcgcOvarian_AOCS137_1DNA_12Ascites_ICGCDBPC20130205143_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	107GB	Aug 10, 2016 8:07:00 PM
EGAZ00001018627_2014_ICGC_IcgcOvarian_AOCS170_1DNA_1NormalBlood_ICGCDBDE20131003010_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	89GB	Aug 12, 2016 5:25:00 AM
EGAZ00001018628_2014_ICGC_130906_D81P8DQ1_0157_C270DACXX.nopd.AOCS_137_ICGCDBDE20130916036.rsem.bam.aes	56GB	Aug 12, 2016 3:53:00 AM
EGAZ00001018629_2014_ICGC_IcgcOvarian_AOCS138_1DNA_12Ascites_ICGCDBPC20130205146_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.oholmes.bam.aes	121GB	Aug 12, 2016 8:30:00 AM
EGAZ00001018630_2014_ICGC_IcgcOvarian_AOCS168_1DNA_1NormalBlood_ICGCDBDE20131003005_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	64GB	Aug 12, 2016 5:03:00 AM
EGAZ00001018631_2014_ICGC_IcgcOvarian_AOCS141_1DNA_12Ascites_ICGCDBPC20130205153_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	113GB	Aug 12, 2016 8:25:00 AM
EGAZ00001018632_2014_ICGC_IcgcOvarian_AOCS002_1DNA_1NormalBlood_ICGCDBPC20130205123_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	93GB	Aug 12, 2016 7:23:00 AM
EGAZ00001018633_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_143_ICGCDBDE20131122005.rsem.bam.aes	27GB	Aug 12, 2016 3:29:00 AM
EGAZ00001018634_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_086_ICGCDBLG2010102755TR.rsem.bam.aes	28GB	Aug 12, 2016 2:52:00 AM
EGAZ00001018635_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_095_ICGCDBDE20131122004.rsem.bam.aes	24GB	Aug 12, 2016 5:46:00 AM
EGAZ00001018636_2014_ICGC_IcgcOvarian_AOCS108_1DNA_1NormalBlood_ICGCDBPC20130205083_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	117GB	Aug 12, 2016 11:32:00 AM
EGAZ00001018637_2014_ICGC_130906_D81P8DQ1_0158_D2B80ACXX.nopd.AOCS_142_ICGCDBDE20130916039.rsem.bam.aes	24GB	Aug 12, 2016 6:51:00 AM
EGAZ00001018638_2014_ICGC_130906_D81P8DQ1_0153_C2704ACXX.nopd.AOCS_078_ICGCDBDE20130916013.rsem.bam.aes	31GB	Aug 12, 2016 7:44:00 AM
EGAZ00001018639_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_132_ICGCDBDE20131122032.rsem.bam.aes	23GB	Aug 10, 2016 1:54:00 PM
EGAZ00001018640_2014_ICGC_IcgcOvarian_AOCS133_1DNA_7PrimaryTumour_ICGCDBPC20130607002_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	117GB	Aug 12, 2016 1:15:00 PM
EGAZ00001018641_2014_ICGC_IcgcOvarian_AOCS002_1DNA_7PrimaryTumour_ICGCDBPC20130205124_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	124GB	Aug 12, 2016 1:46:00 PM
EGAZ00001018642_2014_ICGC_140227_EXTERN_0128_AC2V5YACXX.nopd.AOCS_171_EXTERNAOCS20140227014.rsem.bam.aes	19GB	Aug 10, 2016 1:30:00 PM
EGAZ00001018643_2014_ICGC_IcgcOvarian_AOCS095_1DNA_12Ascites_ICGCDBPC20130205068_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	137GB	Aug 12, 2016 2:41:00 PM
EGAZ00001018644_2014_ICGC_IcgcOvarian_AOCS088_1DNA_1NormalBlood_ICGCDBPC20130701003_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	98GB	Aug 10, 2016 8:09:00 PM
EGAZ00001018645_2014_ICGC_IcgcOvarian_AOCS063_1DNA_7PrimaryTumour_ICGCDBPC20130205025_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	120GB	Aug 10, 2016 9:13:00 PM
EGAZ00001018646_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_108_ICGCDBDE20131122015.rsem.bam.aes	27GB	Aug 10, 2016 2:10:00 PM
EGAZ00001018647_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_088_ICGCDBLG2010102757TR.rsem.bam.aes	24GB	Aug 10, 2016 1:57:00 PM
EGAZ00001018648_2014_ICGC_IcgcOvarian_AOCS094_1DNA_1NormalBlood_ICGCDBPC20130205065_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	80GB	Aug 10, 2016 5:45:00 PM
EGAZ00001018649_2014_ICGC_IcgcOvarian_AOCS086_1DNA_12Ascites_ICGCDBPC20130205050_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	141GB	Aug 10, 2016 11:43:00 PM
EGAZ00001018650_2014_ICGC_IcgcOvarian_AOCS126_1DNA_7PrimaryTumour_ICGCDBPC20130205110_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	120GB	Aug 10, 2016 9:15:00 PM
EGAZ00001018651_2014_ICGC_IcgcOvarian_AOCS167_1DNA_16TumourMetastasisToDistantLocation_ICGCDBDE20130904027_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	172GB	Aug 12, 2016 10:14:00 AM
EGAZ00001018652_2014_ICGC_IcgcOvarian_AOCS167_1DNA_1NormalBlood_ICGCDBDE20130904021_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	87GB	Aug 12, 2016 4:48:00 AM
EGAZ00001018653_2014_ICGC_IcgcOvarian_AOCS141_1DNA_1NormalBlood_ICGCDBPC20130205154_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	90GB	Aug 12, 2016 6:01:00 AM
EGAZ00001018654_2014_ICGC_IcgcOvarian_AOCS105_1DNA_1NormalBlood_ICGCDBPC20130205077_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	100GB	Aug 12, 2016 6:34:00 AM
EGAZ00001018655_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_064_ICGCDBLG2010062215FR.rsem.bam.aes	24GB	Aug 12, 2016 12:33:00 AM
EGAZ00001018656_2014_ICGC_IcgcOvarian_AOCS119_1DNA_12Ascites_ICGCDBPC20130205097_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	128GB	Aug 12, 2016 8:31:00 AM
EGAZ00001018657_2014_ICGC_IcgcOvarian_AOCS133_1DNA_1NormalBlood_ICGCDBPC20130205121_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	115GB	Aug 12, 2016 8:45:00 AM
EGAZ00001018658_2014_ICGC_IcgcOvarian_AOCS165_1DNA_7PrimaryTumour_ICGCDBDE20130904019_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	116GB	Aug 12, 2016 8:03:00 AM
EGAZ00001018659_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_146_ICGCDBDE20131122007.rsem.bam.aes	26GB	Aug 12, 2016 3:45:00 AM
EGAZ00001018660_2014_ICGC_IcgcOvarian_AOCS097_1DNA_1NormalBlood_ICGCDBPC20130205073_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	101GB	Aug 12, 2016 8:08:00 AM
EGAZ00001018661_2014_ICGC_IcgcOvarian_AOCS161_1DNA_1NormalBlood_ICGCDBDE20130904005_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	95GB	Aug 12, 2016 9:51:00 AM
EGAZ00001018662_2014_ICGC_IcgcOvarian_AOCS075_1DNA_7PrimaryTumour_ICGCDBPC20130205033_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	127GB	Aug 12, 2016 11:51:00 AM
EGAZ00001018663_2014_ICGC_IcgcOvarian_AOCS106_1DNA_7PrimaryTumour_ICGCDBPC20130607003_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	123GB	Aug 12, 2016 11:48:00 AM
EGAZ00001018664_2014_ICGC_IcgcOvarian_AOCS107_1DNA_7PrimaryTumour_ICGCDBPC20130607004_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	106GB	Aug 12, 2016 9:34:00 AM
EGAZ00001018665_2014_ICGC_IcgcOvarian_AOCS106_1DNA_1NormalBlood_ICGCDBPC20130205079_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	94GB	Aug 12, 2016 8:55:00 AM
EGAZ00001018666_2014_ICGC_IcgcOvarian_AOCS088_1DNA_7PrimaryTumour_ICGCDBPC20130701004_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	133GB	Aug 12, 2016 12:33:00 PM
EGAZ00001018667_2014_ICGC_IcgcOvarian_AOCS141_1DNA_12Ascites_ICGCDBDE20131003002_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	99GB	Aug 12, 2016 10:41:00 AM
EGAZ00001018668_2014_ICGC_IcgcOvarian_AOCS059_1DNA_1NormalBlood_ICGCDBPC20130205018_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	105GB	Aug 12, 2016 11:07:00 AM
EGAZ00001018669_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_065_ICGCDBLG2010062220FR.rsem.bam.aes	21GB	Aug 12, 2016 5:35:00 AM
EGAZ00001018670_2014_ICGC_IcgcOvarian_AOCS077_1DNA_1NormalBlood_ICGCDBPC20130205036_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	117GB	Aug 12, 2016 10:51:00 AM
EGAZ00001018671_2014_ICGC_IcgcOvarian_AOCS119_1DNA_1NormalBlood_ICGCDBPC20130205098_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	118GB	Aug 12, 2016 12:15:00 PM
EGAZ00001018672_2014_ICGC_IcgcOvarian_AOCS123_1DNA_1NormalBlood_ICGCDBPC20130205103_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	92GB	Aug 12, 2016 9:44:00 AM
EGAZ00001018673_2014_ICGC_IcgcOvarian_AOCS139_1DNA_7PrimaryTumour_ICGCDBPC20130205150_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	151GB	Aug 12, 2016 12:50:00 PM
EGAZ00001018674_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_133_ICGCDBDE20131122033.rsem.bam.aes	22GB	Aug 12, 2016 6:26:00 AM
EGAZ00001018675_2014_ICGC_IcgcOvarian_AOCS126_1DNA_1NormalBlood_ICGCDBPC20130205109_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	103GB	Aug 12, 2016 10:33:00 AM
EGAZ00001018676_2014_ICGC_IcgcOvarian_AOCS146_1DNA_7PrimaryTumour_ICGCDBPC20130205164_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	143GB	Aug 12, 2016 2:25:00 PM
EGAZ00001018677_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_106_ICGCDBDE20131122013.rsem.bam.aes	30GB	Aug 12, 2016 7:58:00 AM
EGAZ00001018678_2014_ICGC_130906_D81P8DQ1_0158_D2B80ACXX.nopd.AOCS_135_ICGCDBDE20130916035.rsem.bam.aes	49GB	Aug 12, 2016 9:23:00 AM
EGAZ00001018679_2014_ICGC_IcgcOvarian_AOCS134_1DNA_1NormalBlood_ICGCDBPC20130205135_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	91GB	Aug 12, 2016 10:41:00 AM
EGAZ00001018680_2014_ICGC_IcgcOvarian_AOCS034_1DNA_1NormalBlood_ICGCDBPC20130205008_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	109GB	Aug 12, 2016 11:51:00 AM
EGAZ00001018681_2014_ICGC_IcgcOvarian_AOCS147_1DNA_7PrimaryTumour_ICGCDBPC20130205166_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	249GB	Aug 12, 2016 7:18:00 PM
EGAZ00001018682_2014_ICGC_IcgcOvarian_AOCS171_1DNA_7PrimaryTumour_ICGCDBDE20131003011_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	98GB	Aug 12, 2016 12:34:00 PM
EGAZ00001018683_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_090_ICGCDBDE20131122010.rsem.bam.aes	26GB	Aug 10, 2016 1:17:00 PM
EGAZ00001018684_2014_ICGC_IcgcOvarian_AOCS125_1DNA_1NormalBlood_ICGCDBPC20130205107_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	99GB	Aug 10, 2016 8:13:00 PM
EGAZ00001018685_2014_ICGC_IcgcOvarian_AOCS081_1DNA_7PrimaryTumour_ICGCDBPC20130205043_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	133GB	Aug 10, 2016 10:58:00 PM
EGAZ00001018686_2014_ICGC_IcgcOvarian_AOCS090_1DNA_1NormalBlood_ICGCDBPC20130205054_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	111GB	Aug 10, 2016 9:12:00 PM
EGAZ00001018687_2014_ICGC_IcgcOvarian_AOCS155_1DNA_12Ascites_ICGCDBPC20130701009_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	137GB	Aug 10, 2016 10:40:00 PM
EGAZ00001018688_2014_ICGC_IcgcOvarian_AOCS134_1DNA_12Ascites_ICGCDBPC20130205134_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	123GB	Aug 10, 2016 10:11:00 PM
EGAZ00001018689_2014_ICGC_IcgcOvarian_AOCS170_1DNA_7PrimaryTumour_ICGCDBDE20131003008_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	112GB	Aug 10, 2016 9:20:00 PM
EGAZ00001018690_2014_ICGC_130906_D81P8DQ1_0153_C2704ACXX.nopd.AOCS_061_ICGCDBDE20130916008.rsem.bam.aes	20GB	Aug 10, 2016 1:38:00 PM
EGAZ00001018691_2014_ICGC_IcgcOvarian_AOCS113_1DNA_1NormalBlood_ICGCDBPC20130205087_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	88GB	Aug 10, 2016 6:28:00 PM
EGAZ00001018692_2014_ICGC_130906_D81P8DQ1_0153_C2704ACXX.nopd.AOCS_094_ICGCDBDE20130916019.rsem.bam.aes	47GB	Aug 10, 2016 3:05:00 PM
EGAZ00001018693_2014_ICGC_IcgcOvarian_AOCS164_1DNA_1NormalBlood_ICGCDBDE20130904008_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	102GB	Aug 10, 2016 7:43:00 PM
EGAZ00001018694_2014_ICGC_IcgcOvarian_AOCS142_1DNA_12Ascites_ICGCDBPC20130205155_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	120GB	Aug 10, 2016 9:59:00 PM
EGAZ00001018695_2014_ICGC_IcgcOvarian_AOCS076_1DNA_7PrimaryTumour_ICGCDBPC20130205035_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	154GB	Aug 11, 2016 12:41:00 AM
EGAZ00001018696_2014_ICGC_IcgcOvarian_AOCS055_1DNA_1NormalBlood_ICGCDBPC20130205010_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	111GB	Aug 10, 2016 8:26:00 PM
EGAZ00001018697_2014_ICGC_130906_D81P8DQ1_0153_C2704ACXX.nopd.AOCS_001_ICGCDBDE20130916001.rsem.bam.aes	21GB	Aug 10, 2016 1:43:00 PM
EGAZ00001018698_2014_ICGC_IcgcOvarian_AOCS159_1DNA_1NormalBlood_ICGCDBDE20130904003_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	88GB	Aug 10, 2016 6:30:00 PM
EGAZ00001018699_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_152_ICGCDBDE20131122022.rsem.bam.aes	25GB	Aug 10, 2016 1:10:00 PM
EGAZ00001018700_2014_ICGC_IcgcOvarian_AOCS163_1DNA_1NormalBlood_ICGCDBDE20130904007_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	98GB	Aug 10, 2016 7:31:00 PM
EGAZ00001018701_2014_ICGC_IcgcOvarian_AOCS147_1DNA_1NormalBlood_ICGCDBPC20130205165_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	102GB	Aug 10, 2016 9:58:00 PM
EGAZ00001018702_2014_ICGC_IcgcOvarian_AOCS153_1DNA_7PrimaryTumour_ICGCDBPC20130205176_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	144GB	Aug 11, 2016 1:33:00 AM
EGAZ00001018703_2014_ICGC_130906_D81P8DQ1_0157_C270DACXX.nopd.AOCS_004_ICGCDBDE20130916003.rsem.bam.aes	29GB	Aug 10, 2016 4:14:00 PM
EGAZ00001018704_2014_ICGC_IcgcOvarian_AOCS083_1DNA_1NormalBlood_ICGCDBPC20130205044_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	115GB	Aug 10, 2016 11:15:00 PM
EGAZ00001018705_2014_ICGC_140227_EXTERN_0128_AC2V5YACXX.nopd.AOCS_159_EXTERNAOCS20140227002.rsem.bam.aes	20GB	Aug 10, 2016 3:44:00 PM
EGAZ00001018706_2014_ICGC_IcgcOvarian_AOCS091_1DNA_12Ascites_ICGCDBPC20130205056_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	141GB	Aug 11, 2016 3:22:00 AM
EGAZ00001018707_2014_ICGC_IcgcOvarian_AOCS145_1DNA_7PrimaryTumour_ICGCDBPC20130205162_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	130GB	Aug 11, 2016 2:22:00 AM
EGAZ00001018708_2014_ICGC_IcgcOvarian_AOCS111_1DNA_7PrimaryTumour_ICGCDBPC20130205131_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	137GB	Aug 11, 2016 3:27:00 AM
EGAZ00001018709_2014_ICGC_IcgcOvarian_AOCS112_1DNA_7PrimaryTumour_ICGCDBPC20130205133_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	138GB	Aug 11, 2016 3:39:00 AM
EGAZ00001018710_2014_ICGC_IcgcOvarian_AOCS115_1DNA_1NormalBlood_ICGCDBPC20130205091_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	84GB	Aug 11, 2016 12:12:00 AM
EGAZ00001018711_2014_ICGC_IcgcOvarian_AOCS163_1DNA_7PrimaryTumour_ICGCDBDE20130904017_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	106GB	Aug 11, 2016 2:58:00 AM
EGAZ00001018712_2014_ICGC_IcgcOvarian_AOCS165_1DNA_1NormalBlood_ICGCDBDE20130904009_IlluminaTruSEQPCRFreeMultiplexedManual_NoCapture_Bwa_HiSeq.jpearson.bam.aes	80GB	Aug 11, 2016 1:21:00 AM
EGAZ00001018713_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_090_ICGCDBDE20131122011.rsem.bam.aes	20GB	Aug 10, 2016 8:15:00 PM
EGAZ00001018714_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_153_ICGCDBDE20131122023.rsem.bam.aes	23GB	Aug 10, 2016 10:07:00 PM
EGAZ00001018715_2014_ICGC_IcgcOvarian_AOCS158_1DNA_1NormalBlood_ICGCDBDE20130904002_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	92GB	Aug 11, 2016 3:42:00 AM
EGAZ00001018716_2014_ICGC_130906_D81P8DQ1_0153_C2704ACXX.nopd.AOCS_055_ICGCDBDE20130916005.rsem.bam.aes	17GB	Aug 10, 2016 11:48:00 PM
EGAZ00001018717_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_065_ICGCDBLG2010062219TR.rsem.bam.aes	22GB	Aug 11, 2016 12:17:00 AM
EGAZ00001018718_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_141_ICGCDBDE20131122021.rsem.bam.aes	25GB	Aug 11, 2016 12:42:00 AM
EGAZ00001018719_2014_ICGC_IcgcOvarian_AOCS094_1DNA_7PrimaryTumour_ICGCDBPC20130205067_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	108GB	Aug 11, 2016 7:30:00 AM
EGAZ00001018720_2014_ICGC_130906_D81P8DQ1_0158_D2B80ACXX.nopd.AOCS_125_ICGCDBDE20130916031.rsem.bam.aes	26GB	Aug 11, 2016 2:55:00 AM
EGAZ00001018721_2014_ICGC_IcgcOvarian_AOCS150_1DNA_12Ascites_ICGCDBDE20131003003_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	119GB	Aug 11, 2016 8:38:00 AM
EGAZ00001018722_2014_ICGC_IcgcOvarian_AOCS065_1DNA_7PrimaryTumour_ICGCDBPC20130205031_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	135GB	Aug 11, 2016 9:38:00 AM
EGAZ00001018723_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_092_ICGCDBDE20131122027.rsem.bam.aes	29GB	Aug 11, 2016 3:10:00 AM
EGAZ00001018724_2014_ICGC_IcgcOvarian_AOCS171_1DNA_12Ascites_ICGCDBDE20131003012_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	126GB	Aug 11, 2016 8:57:00 AM
EGAZ00001018725_2014_ICGC_IcgcOvarian_AOCS157_1DNA_7PrimaryTumour_ICGCDBDE20130904011_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	103GB	Aug 11, 2016 9:05:00 AM
EGAZ00001018726_2014_ICGC_130906_D81P8DQ1_0157_C270DACXX.nopd.AOCS_126_ICGCDBDE20130916032.rsem.bam.aes	23GB	Aug 11, 2016 3:19:00 AM
EGAZ00001018727_2014_ICGC_IcgcOvarian_AOCS086_1DNA_1NormalBlood_ICGCDBPC20130205051_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	110GB	Aug 11, 2016 9:51:00 AM
EGAZ00001018728_2014_ICGC_IcgcOvarian_AOCS004_1DNA_1NormalBlood_ICGCDBPC20130205003_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	103GB	Aug 11, 2016 9:20:00 AM
