EGAZ00001018524_2014_ICGC_IcgcOvarian_AOCS137_1DNA_12Ascites_ICGCDBPC20130205143_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	107GB	Aug 10, 2016 8:07:00 PM
EGAZ00001018729_2014_ICGC_IcgcOvarian_AOCS084_1DNA_1NormalBlood_ICGCDBPC20130205046_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	110GB	Aug 11, 2016 10:19:00 AM
EGAZ00001018730_2014_ICGC_IcgcOvarian_AOCS093_1DNA_1NormalBlood_ICGCDBPC20130205063_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	112GB	Aug 11, 2016 12:19:00 PM
EGAZ00001018731_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_080_ICGCDBLG2010102737TR.rsem.bam.aes	16GB	Aug 11, 2016 3:57:00 AM
EGAZ00001018732_2014_ICGC_IcgcOvarian_AOCS083_1DNA_7PrimaryTumour_ICGCDBPC20130205045_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	139GB	Aug 11, 2016 2:41:00 PM
EGAZ00001018733_2014_ICGC_IcgcOvarian_AOCS153_1DNA_1NormalBlood_ICGCDBPC20130205175_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	108GB	Aug 11, 2016 12:24:00 PM
EGAZ00001018734_2014_ICGC_IcgcOvarian_AOCS166_1DNA_1NormalBlood_ICGCDBDE20130904010_IlluminaTruSEQPCRFreeMultiplexedManual_NoCapture_Bwa_HiSeq.jpearson.bam.aes	66GB	Aug 11, 2016 8:45:00 AM
EGAZ00001018735_2014_ICGC_IcgcOvarian_AOCS057_1DNA_7PrimaryTumour_ICGCDBPC20130205015_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	106GB	Aug 11, 2016 12:24:00 PM
EGAZ00001018736_2014_ICGC_130906_D81P8DQ1_0157_C270DACXX.nopd.AOCS_075_ICGCDBDE20130916010.rsem.bam.aes	22GB	Aug 11, 2016 5:39:00 AM
EGAZ00001018737_2014_ICGC_IcgcOvarian_AOCS145_1DNA_1NormalBlood_ICGCDBPC20130205161_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	172GB	Aug 11, 2016 6:11:00 PM
EGAZ00001018738_2014_ICGC_IcgcOvarian_AOCS143_1DNA_1NormalBlood_ICGCDBPC20130205157_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	92GB	Aug 11, 2016 11:51:00 AM
EGAZ00001018739_2014_ICGC_IcgcOvarian_AOCS079_1DNA_7PrimaryTumour_ICGCDBPC20130205039_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	146GB	Aug 11, 2016 4:28:00 PM
EGAZ00001018740_2014_ICGC_130906_D81P8DQ1_0153_C2704ACXX.nopd.AOCS_111_ICGCDBDE20130916025.rsem.bam.aes	23GB	Aug 11, 2016 8:33:00 AM
EGAZ00001018741_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_147_ICGCDBDE20131122035.rsem.bam.aes	24GB	Aug 11, 2016 9:54:00 AM
EGAZ00001018742_2014_ICGC_130906_D81P8DQ1_0158_D2B80ACXX.nopd.AOCS_084_ICGCDBDE20130916017.rsem.bam.aes	27GB	Aug 11, 2016 9:27:00 AM
EGAZ00001018743_2014_ICGC_140227_EXTERN_0128_AC2V5YACXX.nopd.AOCS_161_EXTERNAOCS20140227003.rsem.bam.aes	19GB	Aug 11, 2016 11:46:00 AM
EGAZ00001018744_2014_ICGC_IcgcOvarian_AOCS004_1DNA_7PrimaryTumour_ICGCDBPC20130205004_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	138GB	Aug 11, 2016 6:52:00 PM
EGAZ00001018745_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_088_ICGCDBLG2010102761FR.rsem.bam.aes	22GB	Aug 11, 2016 11:12:00 AM
EGAZ00001018746_2014_ICGC_140227_EXTERN_0128_AC2V5YACXX.nopd.AOCS_167_EXTERNAOCS20140227013.rsem.bam.aes	19GB	Aug 11, 2016 10:58:00 AM
EGAZ00001018747_2014_ICGC_130906_D81P8DQ1_0157_C270DACXX.nopd.AOCS_059_ICGCDBDE20130916006.rsem.bam.aes	26GB	Aug 11, 2016 4:22:00 PM
EGAZ00001018748_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_107_ICGCDBDE20131122014.rsem.bam.aes	23GB	Aug 11, 2016 3:16:00 PM
EGAZ00001018749_2014_ICGC_IcgcOvarian_AOCS105_1DNA_7PrimaryTumour_ICGCDBPC20130205078_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	130GB	Aug 11, 2016 6:26:00 PM
EGAZ00001018750_2014_ICGC_IcgcOvarian_AOCS096_1DNA_7PrimaryTumour_ICGCDBPC20130205072_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	137GB	Aug 11, 2016 7:08:00 PM
EGAZ00001018751_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_095_ICGCDBDE20131122003.rsem.bam.aes	26GB	Aug 11, 2016 3:31:00 PM
EGAZ00001018752_2014_ICGC_IcgcOvarian_AOCS135_1DNA_12Ascites_ICGCDBPC20130205137_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	119GB	Aug 11, 2016 5:37:00 PM
EGAZ00001018753_2014_ICGC_IcgcOvarian_AOCS132_1DNA_7PrimaryTumour_ICGCDBPC20130205120_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	133GB	Aug 11, 2016 8:32:00 PM
EGAZ00001018754_2014_ICGC_IcgcOvarian_AOCS164_1DNA_7PrimaryTumour_ICGCDBDE20130904018_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	130GB	Aug 11, 2016 8:37:00 PM
EGAZ00001018755_2014_ICGC_131206_EXTERN_0046_BC2GHAACXX.nopd.AOCS_139_ICGCDBDE20131122036.rsem.bam.aes	31GB	Aug 10, 2016 2:34:00 PM
EGAZ00001018756_2014_ICGC_IcgcOvarian_AOCS114_1DNA_7PrimaryTumour_ICGCDBPC20130205090_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	136GB	Aug 11, 2016 9:01:00 PM
EGAZ00001018757_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_130_ICGCDBDE20131122030.rsem.bam.aes	22GB	Aug 10, 2016 12:57:00 PM
EGAZ00001018758_2014_ICGC_130906_D81P8DQ1_0157_C270DACXX.nopd.AOCS_137_ICGCDBDE20130916037.rsem.bam.aes	23GB	Aug 10, 2016 3:59:00 PM
EGAZ00001018759_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_091_ICGCDBDE20131122026.rsem.bam.aes	27GB	Aug 10, 2016 3:13:00 PM
EGAZ00001018760_2014_ICGC_IcgcOvarian_AOCS092_1DNA_1NormalBlood_ICGCDBPC20130205060_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	108GB	Aug 11, 2016 6:57:00 PM
EGAZ00001018761_2014_ICGC_IcgcOvarian_AOCS108_1DNA_7PrimaryTumour_ICGCDBPC20130607005_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	115GB	Aug 11, 2016 11:43:00 PM
EGAZ00001018762_2014_ICGC_IcgcOvarian_AOCS139_1DNA_16TumourMetastasisToDistantLocation_ICGCDBDE20130729001_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	127GB	Aug 10, 2016 10:28:00 PM
EGAZ00001018763_2014_ICGC_140227_EXTERN_0129_BC2TLKACXX.nopd.AOCS_170_EXTERNAOCS20140227017.rsem.bam.aes	25GB	Aug 10, 2016 3:12:00 PM
EGAZ00001018764_2014_ICGC_IcgcOvarian_AOCS148_1DNA_7PrimaryTumour_ICGCDBPC20130205168_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	131GB	Aug 10, 2016 10:45:00 PM
EGAZ00001018765_2014_ICGC_IcgcOvarian_AOCS085_1DNA_7PrimaryTumour_ICGCDBPC20130205049_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	139GB	Aug 10, 2016 11:03:00 PM
EGAZ00001018766_2014_ICGC_IcgcOvarian_AOCS034_1DNA_12Ascites_ICGCDBPC20130205007_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	147GB	Aug 11, 2016 12:03:00 AM
EGAZ00001018767_2014_ICGC_IcgcOvarian_AOCS079_1DNA_1NormalBlood_ICGCDBPC20130205038_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	112GB	Aug 10, 2016 10:40:00 PM
EGAZ00001018768_2014_ICGC_IcgcOvarian_AOCS080_1DNA_7PrimaryTumour_ICGCDBPC20130205041_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	137GB	Aug 11, 2016 1:29:00 AM
EGAZ00001018769_2014_ICGC_IcgcOvarian_AOCS113_1DNA_7PrimaryTumour_ICGCDBPC20130205088_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	132GB	Aug 11, 2016 12:21:00 AM
EGAZ00001018770_2014_ICGC_IcgcOvarian_AOCS076_1DNA_1NormalBlood_ICGCDBPC20130205034_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	110GB	Aug 10, 2016 10:36:00 PM
EGAZ00001018771_2014_ICGC_IcgcOvarian_AOCS142_1DNA_1NormalBlood_ICGCDBPC20130205156_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	92GB	Aug 11, 2016 3:50:00 AM
EGAZ00001018772_2014_ICGC_IcgcOvarian_AOCS109_1DNA_7PrimaryTumour_ICGCDBPC20130205086_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	145GB	Aug 11, 2016 8:03:00 AM
EGAZ00001018773_2014_ICGC_IcgcOvarian_AOCS167_1DNA_12Ascites_ICGCDBDE20130904028_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	122GB	Aug 11, 2016 6:19:00 AM
EGAZ00001018774_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_093_ICGCDBDE20131122002.rsem.bam.aes	24GB	Aug 10, 2016 10:04:00 PM
EGAZ00001018775_2014_ICGC_IcgcOvarian_AOCS120_1DNA_1NormalBlood_ICGCDBPC20130205100_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	114GB	Aug 11, 2016 5:59:00 AM
EGAZ00001018776_2014_ICGC_IcgcOvarian_AOCS060_1DNA_1NormalBlood_ICGCDBPC20130205020_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	97GB	Aug 11, 2016 5:02:00 AM
EGAZ00001018777_2014_ICGC_130906_D81P8DQ1_0153_C2704ACXX.nopd.AOCS_002_ICGCDBDE20130916002.rsem.bam.aes	19GB	Aug 10, 2016 10:00:00 PM
EGAZ00001018778_2014_ICGC_IcgcOvarian_AOCS146_1DNA_1NormalBlood_ICGCDBPC20130205163_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	101GB	Aug 11, 2016 5:32:00 AM
EGAZ00001018779_2014_ICGC_IcgcOvarian_AOCS168_1DNA_7PrimaryTumour_ICGCDBDE20131003004_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	113GB	Aug 11, 2016 6:16:00 AM
EGAZ00001018780_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_145_ICGCDBDE20131122006.rsem.bam.aes	26GB	Aug 11, 2016 1:21:00 AM
EGAZ00001018781_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_123_ICGCDBDE20131122019.rsem.bam.aes	25GB	Aug 11, 2016 12:32:00 AM
EGAZ00001018782_2014_ICGC_140227_EXTERN_0128_AC2V5YACXX.nopd.AOCS_093_EXTERNAOCS20140227001.rsem.bam.aes	17GB	Aug 11, 2016 12:07:00 AM
EGAZ00001018783_2014_ICGC_IcgcOvarian_AOCS104_1DNA_1NormalBlood_ICGCDBPC20130205075_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	91GB	Aug 11, 2016 6:34:00 AM
EGAZ00001018784_2014_ICGC_IcgcOvarian_AOCS005_1DNA_1NormalBlood_ICGCDBPC20130205005_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	104GB	Aug 11, 2016 7:41:00 AM
EGAZ00001018785_2014_ICGC_140227_EXTERN_0128_AC2V5YACXX.nopd.AOCS_171_EXTERNAOCS20140227015.rsem.bam.aes	21GB	Aug 11, 2016 2:21:00 AM
EGAZ00001018786_2014_ICGC_IcgcOvarian_AOCS124_1DNA_7PrimaryTumour_ICGCDBPC20130205106_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	120GB	Aug 11, 2016 9:21:00 AM
EGAZ00001018787_2014_ICGC_IcgcOvarian_AOCS137_1DNA_1NormalBlood_ICGCDBPC20130205144_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	94GB	Aug 11, 2016 7:20:00 AM
EGAZ00001018788_2014_ICGC_IcgcOvarian_AOCS095_1DNA_7PrimaryTumour_ICGCDBPC20130607007_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	115GB	Aug 11, 2016 10:45:00 AM
EGAZ00001018789_2014_ICGC_130906_D81P8DQ1_0153_C2704ACXX.nopd.AOCS_063_ICGCDBDE20130916009.rsem.bam.aes	17GB	Aug 11, 2016 3:01:00 AM
EGAZ00001018790_2014_ICGC_IcgcOvarian_AOCS107_1DNA_1NormalBlood_ICGCDBPC20130205081_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	103GB	Aug 11, 2016 9:52:00 AM
EGAZ00001018791_2014_ICGC_IcgcOvarian_AOCS138_1DNA_1NormalBlood_ICGCDBPC20130607010_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	116GB	Aug 11, 2016 10:45:00 AM
EGAZ00001018792_2014_ICGC_IcgcOvarian_AOCS097_1DNA_7PrimaryTumour_ICGCDBPC20130205074_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	127GB	Aug 11, 2016 12:13:00 PM
EGAZ00001018793_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_092_ICGCDBDE20131122028.rsem.bam.aes	23GB	Aug 11, 2016 4:45:00 AM
EGAZ00001018794_2014_ICGC_IcgcOvarian_AOCS166_1DNA_7PrimaryTumour_ICGCDBDE20130904020_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	115GB	Aug 11, 2016 2:16:00 PM
EGAZ00001018795_2014_ICGC_131206_EXTERN_0046_BC2GHAACXX.nopd.AOCS_155_ICGCDBDE20131122043.rsem.bam.aes	25GB	Aug 11, 2016 6:28:00 AM
EGAZ00001018796_2014_ICGC_IcgcOvarian_AOCS144_1DNA_7PrimaryTumour_ICGCDBPC20130205160_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	146GB	Aug 11, 2016 4:42:00 PM
EGAZ00001018797_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_144_ICGCDBDE20131122034.rsem.bam.aes	25GB	Aug 11, 2016 7:33:00 AM
EGAZ00001018798_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_093_ICGCDBDE20131122001.rsem.bam.aes	23GB	Aug 11, 2016 8:26:00 AM
EGAZ00001018799_2014_ICGC_IcgcOvarian_AOCS132_1DNA_1NormalBlood_ICGCDBPC20130205119_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	109GB	Aug 11, 2016 2:49:00 PM
EGAZ00001018800_2014_ICGC_IcgcOvarian_AOCS157_1DNA_1NormalBlood_ICGCDBDE20130904001_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	86GB	Aug 11, 2016 1:18:00 PM
EGAZ00001018801_2014_ICGC_IcgcOvarian_AOCS128_1DNA_7PrimaryTumour_ICGCDBPC20130205112_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	122GB	Aug 11, 2016 6:15:00 PM
EGAZ00001018802_2014_ICGC_IcgcOvarian_AOCS111_1DNA_1NormalBlood_ICGCDBPC20130205130_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	92GB	Aug 11, 2016 3:46:00 PM
EGAZ00001018803_2014_ICGC_IcgcOvarian_AOCS139_1DNA_16TumourMetastasisToDistantLocation_ICGCDBDE20130729003_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	108GB	Aug 11, 2016 5:09:00 PM
EGAZ00001018804_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_104_ICGCDBDE20131122012.rsem.bam.aes	22GB	Aug 11, 2016 10:56:00 AM
EGAZ00001018805_2014_ICGC_IcgcOvarian_AOCS060_1DNA_7PrimaryTumour_ICGCDBPC20130205021_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	137GB	Aug 11, 2016 7:49:00 PM
EGAZ00001018806_2014_ICGC_IcgcOvarian_AOCS063_1DNA_1NormalBlood_ICGCDBPC20130205024_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	108GB	Aug 11, 2016 5:37:00 PM
EGAZ00001018807_2014_ICGC_IcgcOvarian_AOCS125_1DNA_7PrimaryTumour_ICGCDBPC20130205108_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	130GB	Aug 11, 2016 7:23:00 PM
EGAZ00001018808_2014_ICGC_130906_D81P8DQ1_0153_C2704ACXX.nopd.AOCS_096_ICGCDBDE20130916021.rsem.bam.aes	19GB	Aug 11, 2016 10:14:00 AM
EGAZ00001018809_2014_ICGC_130906_D81P8DQ1_0157_C270DACXX.nopd.AOCS_138_ICGCDBDE20130916038.rsem.bam.aes	24GB	Aug 11, 2016 11:56:00 AM
EGAZ00001018810_2014_ICGC_IcgcOvarian_AOCS137_1DNA_12Ascites_ICGCDBPC20130205145_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	169GB	Aug 12, 2016 12:08:00 AM
EGAZ00001018811_2014_ICGC_IcgcOvarian_AOCS095_1DNA_1NormalBlood_ICGCDBPC20130205069_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	98GB	Aug 11, 2016 6:26:00 PM
EGAZ00001018812_2014_ICGC_IcgcOvarian_AOCS058_1DNA_7PrimaryTumour_ICGCDBPC20130205017_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	146GB	Aug 11, 2016 10:39:00 PM
EGAZ00001018813_2014_ICGC_IcgcOvarian_AOCS112_1DNA_1NormalBlood_ICGCDBPC20130205132_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	95GB	Aug 11, 2016 6:40:00 PM
EGAZ00001018814_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_086_ICGCDBLG2010102759FR.rsem.bam.aes	30GB	Aug 11, 2016 1:16:00 PM
EGAZ00001018815_2014_ICGC_IcgcOvarian_AOCS056_1DNA_7PrimaryTumour_ICGCDBPC20130205013_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	134GB	Aug 11, 2016 10:08:00 PM
EGAZ00001018816_2014_ICGC_IcgcOvarian_AOCS159_1DNA_7PrimaryTumour_ICGCDBDE20130904013_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	102GB	Aug 11, 2016 7:38:00 PM
EGAZ00001018817_2014_ICGC_IcgcOvarian_AOCS092_1DNA_12Ascites_ICGCDBPC20130205059_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	145GB	Aug 11, 2016 10:59:00 PM
EGAZ00001018818_2014_ICGC_IcgcOvarian_AOCS169_1DNA_7PrimaryTumour_ICGCDBDE20131003006_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	106GB	Aug 11, 2016 7:52:00 PM
EGAZ00001018819_2014_ICGC_130906_D81P8DQ1_0158_D2B80ACXX.nopd.AOCS_112_ICGCDBDE20130916026.rsem.bam.aes	28GB	Aug 11, 2016 4:36:00 PM
EGAZ00001018820_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_091_ICGCDBDE20131122025.rsem.bam.aes	24GB	Aug 11, 2016 5:02:00 PM
EGAZ00001018821_2014_ICGC_130906_D81P8DQ1_0157_C270DACXX.nopd.AOCS_114_ICGCDBDE20130916027.rsem.bam.aes	29GB	Aug 11, 2016 5:17:00 PM
EGAZ00001018822_2014_ICGC_IcgcOvarian_AOCS130_1DNA_7PrimaryTumour_ICGCDBPC20130205116_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	126GB	Aug 11, 2016 9:37:00 PM
EGAZ00001018823_2014_ICGC_IcgcOvarian_AOCS056_1DNA_1NormalBlood_ICGCDBPC20130205012_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	107GB	Aug 11, 2016 8:08:00 PM
EGAZ00001018824_2014_ICGC_131206_EXTERN_0045_AC2KJBACXX.nopd.AOCS_034_ICGCDBLG2010050402TR.rsem.bam.aes	23GB	Aug 11, 2016 7:56:00 PM
EGAZ00001018825_2014_ICGC_IcgcOvarian_AOCS117_1DNA_12Ascites_ICGCDBPC20130714001_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	109GB	Aug 11, 2016 8:22:00 PM
EGAZ00001018826_2014_ICGC_IcgcOvarian_AOCS131_1DNA_1NormalBlood_ICGCDBPC20130205117_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	116GB	Aug 12, 2016 1:15:00 AM
EGAZ00001018827_2014_ICGC_IcgcOvarian_AOCS114_1DNA_1NormalBlood_ICGCDBPC20130205089_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	106GB	Aug 12, 2016 12:05:00 AM
EGAZ00001018828_2014_ICGC_IcgcOvarian_AOCS149_1DNA_7PrimaryTumour_ICGCDBPC20130205170_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	134GB	Aug 12, 2016 2:59:00 AM
EGAZ00001018829_2014_ICGC_IcgcOvarian_AOCS005_1DNA_7PrimaryTumour_ICGCDBPC20130205006_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	129GB	Aug 12, 2016 2:45:00 AM
EGAZ00001018830_2014_ICGC_131206_EXTERN_0044_AC2JWTACXX.nopd.AOCS_115_ICGCDBDE20131122017.rsem.bam.aes	24GB	Aug 11, 2016 7:11:00 PM
EGAZ00001018831_2014_ICGC_IcgcOvarian_AOCS171_1DNA_1NormalBlood_ICGCDBDE20131003013_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	92GB	Aug 12, 2016 1:37:00 AM
EGAZ00001018832_2014_ICGC_131206_EXTERN_0043_AC29RDACXX.nopd.AOCS_148_ICGCDBDE20131122008.rsem.bam.aes	23GB	Aug 11, 2016 8:03:00 PM
EGAZ00001018833_2014_ICGC_IcgcOvarian_AOCS086_1DNA_7PrimaryTumour_ICGCDBPC20130205052_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam.aes	132GB	Aug 12, 2016 4:53:00 AM
